EquipmentID,DaysinService,OpVoltage,OpAmperage,OpTemperature,MonthofManufacture,DaysfromLastService,DaystoNextService,DaysfromLastRepair,Defect
MOTOR_1856,276.591381,220.237263,21.146964,82.081576,200701,9.163870,21.790704,63.978548,0
MOTOR_1858,276.704922,223.516015,23.872305,79.401004,200709,9.527407,13.742294,27.763469,0
MOTOR_1859,276.881613,220.385457,27.975831,86.465296,200910,24.696824,10.647883,95.092398,0
MOTOR_1860,276.931332,228.827944,28.635404,83.547189,200903,17.591568,31.014263,35.380519,0
MOTOR_1861,277.084136,228.824532,27.820836,87.143919,200805,3.151717,27.733886,90.799392,0
MOTOR_1862,277.131594,227.115931,25.833995,87.077700,200803,5.676957,29.452072,9.324285,0
MOTOR_1863,277.200242,223.707848,27.965468,71.612701,200811,6.474649,25.712186,80.221032,0
MOTOR_1865,277.472755,224.262976,21.907593,87.444281,200906,18.456479,11.981510,93.745433,0
MOTOR_1866,277.527993,227.196961,29.240355,88.850978,200901,19.231395,27.540268,61.700152,0
MOTOR_1867,277.854780,228.470522,24.845916,70.551502,200712,25.068544,25.859753,26.398726,0
MOTOR_1868,277.894750,225.221628,21.146249,70.410209,200801,14.756950,8.539573,45.116401,0
MOTOR_1870,278.265132,229.147223,27.835048,76.704227,200710,23.793253,19.789341,29.068995,0
MOTOR_1871,278.554393,224.936183,21.943947,74.239512,200804,17.372862,7.028600,88.804171,0
MOTOR_1873,278.918390,229.285680,23.503887,71.500988,200811,23.804029,19.960020,73.887528,0
MOTOR_1875,279.168034,228.238826,23.178811,70.763408,200804,10.819576,8.861238,39.714853,0
MOTOR_1876,279.224708,226.101020,23.465414,87.276733,200910,3.199366,33.533380,27.704881,0
MOTOR_1877,279.324539,229.592627,28.177805,76.447598,200906,14.752455,35.003146,58.976996,0
MOTOR_1878,279.527026,226.940440,21.930659,89.841311,200907,21.992976,13.405902,89.254781,0
MOTOR_1879,279.569982,227.996241,27.935967,87.302944,200702,10.928190,22.563232,21.634674,0
MOTOR_1880,279.922438,225.234173,28.046142,82.214002,200709,20.568186,15.500708,96.053843,0
MOTOR_1881,279.927274,221.689440,27.899393,73.255645,200705,4.989756,26.784934,9.517761,0
MOTOR_1882,279.951652,221.779238,20.814440,79.099312,200912,8.550956,16.483069,85.877467,0
MOTOR_1883,280.166293,223.420877,24.193206,83.627211,201001,1.521844,18.815170,74.968134,0
MOTOR_1884,280.377215,229.167808,28.096714,81.233227,200708,0.039756,9.317169,23.924435,0
MOTOR_1886,280.893026,226.193037,21.938349,89.850826,200802,3.711725,15.330756,93.239975,0
MOTOR_1887,280.907922,222.563632,23.608992,77.092132,200701,10.532311,15.570375,26.004543,0
MOTOR_1888,280.912330,225.621859,20.650903,89.370384,200803,16.383842,28.949153,56.982457,0
MOTOR_1889,281.059308,220.040858,29.269689,77.303886,200810,24.144752,14.933140,63.294390,0
MOTOR_1890,281.158794,225.783110,23.976133,70.493022,200708,19.863403,16.375279,37.035834,0
MOTOR_1891,281.177138,221.063101,23.902894,75.061144,200808,20.176344,32.927984,35.133876,0
MOTOR_1892,281.188003,226.236320,28.267612,78.596237,200710,17.410606,13.662670,17.410606,0
MOTOR_1893,281.427477,224.445422,20.344528,75.897229,200905,12.947439,7.394611,31.859322,0
MOTOR_1894,281.470062,225.155538,29.380849,76.110317,200711,9.796657,20.542935,11.488060,0
MOTOR_1895,281.576431,224.235616,23.128090,84.675253,200710,29.977796,11.422493,29.977796,0
MOTOR_1896,281.743102,228.825775,21.042311,87.204031,200705,20.873416,29.064029,91.161831,0
MOTOR_1898,281.805276,226.171453,26.240454,75.402367,200802,16.885134,8.544449,16.885134,0
MOTOR_1899,282.127262,225.714082,24.393205,89.924760,201002,17.364883,25.194242,17.364883,0
MOTOR_1900,282.534363,225.420931,29.848575,72.343243,200701,12.530201,36.607748,89.229798,0
MOTOR_1901,282.727183,220.091828,24.001052,76.810954,200802,20.341865,21.554976,62.964778,0
MOTOR_1902,282.737125,226.824946,25.121306,83.863724,200901,10.577256,24.885047,95.068528,0
MOTOR_1903,282.958377,226.403431,26.169313,84.750988,200710,15.501701,17.813999,29.133785,0
MOTOR_1904,283.050633,226.483604,22.950119,89.812281,200902,19.561908,10.076883,78.114365,0
MOTOR_1906,283.135659,224.693488,26.895801,82.439390,200912,11.406091,29.274421,98.878854,0
MOTOR_1908,283.464718,223.731363,29.082609,79.726611,200804,11.354663,13.612899,11.354663,0
MOTOR_1909,283.563601,220.014199,21.962553,84.768933,200809,29.611643,21.073171,29.611643,0
MOTOR_1910,283.697009,222.020164,25.283356,73.485266,200708,28.267213,14.514849,98.577747,0
MOTOR_1912,284.165656,225.222373,23.630565,88.911063,200806,11.414659,17.601447,18.958372,0
MOTOR_1915,284.673840,226.928167,28.001664,75.427516,200802,28.651553,23.912665,39.618234,0
MOTOR_1916,284.827518,226.700722,27.542892,89.881224,200908,28.157889,22.010330,69.859376,0
MOTOR_1917,285.178620,228.314154,27.042876,82.727863,200804,3.952206,30.847652,82.573178,0
MOTOR_1918,285.217046,222.141676,29.390000,73.544380,200703,26.686030,17.902705,95.970115,0
MOTOR_1919,285.429975,228.120172,24.613019,89.923109,200809,18.979057,35.339383,18.979057,0
MOTOR_1920,285.495383,229.746209,27.575587,87.807119,200712,4.323307,10.634008,53.338304,0
MOTOR_1921,285.697300,220.673675,26.433417,89.780808,200907,0.517001,35.066814,18.567873,0
MOTOR_1923,285.925374,224.073657,27.717249,83.710071,200707,29.381780,25.502559,64.330659,0
MOTOR_1924,286.150253,223.223773,21.404110,86.248159,200903,26.436413,31.818462,61.566879,0
MOTOR_1925,286.187524,223.038038,21.860857,75.616230,200905,16.409622,21.537865,16.409622,0
MOTOR_1926,286.220071,226.405972,23.955625,70.279783,200801,1.895175,12.903503,72.661720,0
MOTOR_1927,286.234857,220.882215,24.525918,72.731767,200810,14.053598,19.678290,14.053598,0
MOTOR_1928,286.480046,229.837264,20.316554,84.357097,200702,23.322764,16.213048,64.381519,0
MOTOR_1929,286.664559,224.467174,22.673984,77.900855,200910,19.893573,16.652684,88.173820,0
MOTOR_1930,286.764644,223.508114,22.848293,85.073083,200806,20.307464,29.304874,21.179093,0
MOTOR_1931,286.831653,225.504957,23.879600,75.892627,200808,12.653581,29.827082,89.955858,0
MOTOR_1932,287.179181,221.468543,20.549280,70.976621,200705,18.949635,34.441356,65.603943,0
MOTOR_1934,287.366653,225.860636,26.067430,75.603389,200802,16.179540,25.332957,16.179540,0
MOTOR_1935,287.661216,227.729837,21.057653,89.186812,200909,8.254406,24.689904,53.617429,0
MOTOR_1936,287.903802,228.767787,27.494899,76.557290,200809,28.699296,22.862708,28.699296,0
MOTOR_1937,288.002766,225.478031,28.982058,89.369237,200703,1.946040,32.906366,16.510511,0
MOTOR_1938,288.063717,228.982069,21.183169,89.960566,200708,15.488633,33.122152,24.000562,0
MOTOR_1939,288.132783,227.280626,22.288638,79.018171,200905,9.252114,30.299618,85.988645,0
MOTOR_1940,288.477228,225.577362,27.107393,82.967130,200710,29.512697,31.823474,29.512697,0
MOTOR_1941,288.746470,225.391672,23.582318,74.160474,200812,9.071980,11.993278,9.071980,0
MOTOR_1942,288.861447,220.017552,20.485421,74.468185,200708,13.917590,20.742467,66.102093,0
MOTOR_1943,289.390503,225.844696,29.567905,84.272288,200811,11.201621,24.623704,50.265566,0
MOTOR_1944,289.428654,229.429176,25.480202,79.717504,200710,3.334119,33.648569,20.839028,0
MOTOR_1945,289.674757,221.940092,28.636043,76.469747,200906,4.663879,17.996055,5.741741,0
MOTOR_1946,289.695970,224.663317,22.053108,82.122217,200704,26.115265,16.364052,71.582466,0
MOTOR_1947,289.724386,226.428587,24.498077,74.153652,200907,18.203330,20.073387,47.527603,0
MOTOR_1948,289.778770,229.384546,26.708392,81.214226,200701,25.316034,8.525795,57.020847,0
MOTOR_1949,290.124588,226.983104,24.557518,88.701971,200808,2.943018,20.325864,33.628113,0
MOTOR_1951,290.266863,222.923621,25.941967,73.802125,200810,28.746913,27.756935,97.726911,0
MOTOR_1952,290.318602,222.068059,26.668523,89.775695,200802,3.269463,33.903001,83.719723,0
MOTOR_1953,290.320472,225.176862,28.192652,76.304196,200812,7.534883,29.140047,36.299636,0
MOTOR_1954,290.572007,229.241590,23.826053,78.669576,200911,17.587868,32.963235,17.587868,0
MOTOR_1956,290.962677,226.267609,26.468755,71.498808,200802,23.874216,19.929473,90.012575,0
MOTOR_1957,290.966079,222.279920,22.327505,85.024522,200803,5.793072,11.551131,19.077070,0
MOTOR_1958,291.007200,229.780702,29.740945,72.125822,200912,10.551796,25.764815,84.148274,0
MOTOR_1960,291.199907,220.381922,26.678845,82.970977,200812,5.368034,35.424507,26.092431,0
MOTOR_1962,291.255841,225.218679,28.184792,77.940788,200812,1.216825,21.239991,97.308559,0
MOTOR_1964,291.579462,222.105542,27.225597,71.281734,200905,0.816001,25.827413,83.205915,0
MOTOR_1965,291.695277,223.820707,21.595376,85.366336,200804,28.080153,35.230200,73.001535,0
MOTOR_1966,291.890777,227.816095,26.280877,75.694438,201001,24.747366,21.362000,24.747366,0
MOTOR_1967,291.899791,222.927864,27.876202,89.109814,200706,8.346779,25.592791,50.670622,0
MOTOR_1968,292.210191,227.229807,29.509312,70.329930,200804,11.358986,14.641746,41.819983,0
MOTOR_1969,292.252705,225.118237,22.519140,87.528801,200708,14.505567,23.742603,39.205588,0
MOTOR_1970,292.492115,224.828710,26.047018,76.689742,200907,0.279270,10.238711,19.920092,0
MOTOR_1971,292.733943,225.863735,26.665279,83.574993,200806,0.169168,20.060795,4.253584,0
MOTOR_1972,292.955432,222.209442,21.230972,78.174939,200904,2.262742,21.046716,35.691923,0
MOTOR_1974,293.087304,225.982575,25.574448,79.985594,200711,12.666099,13.402141,24.083963,0
MOTOR_1975,293.247030,221.565923,26.685401,75.004552,200902,13.328625,30.556069,83.179201,0
MOTOR_1976,293.305402,222.220091,25.691781,82.219124,200906,4.850781,31.669249,64.799969,0
MOTOR_1977,293.335029,229.470647,25.251118,83.397189,200805,3.915946,11.110909,29.838244,0
MOTOR_1978,293.400820,228.619558,21.599560,86.051607,200812,7.557157,22.066410,40.803716,0
MOTOR_1979,293.411492,229.193067,29.525371,74.736207,200901,5.446090,15.702357,99.428184,0
MOTOR_1981,293.954786,221.567042,27.233266,81.205201,200708,5.244336,17.896345,92.491379,0
MOTOR_1982,293.983263,225.253594,29.777163,71.950589,200906,21.787222,29.276654,62.519081,0
MOTOR_1983,294.183660,227.098309,25.017438,74.609130,200802,16.096032,12.523241,30.984682,0
MOTOR_1984,294.215307,222.932935,28.335765,76.645845,200907,21.690768,20.875083,21.690768,0
MOTOR_1986,294.413700,223.631793,21.118344,74.315814,200908,2.051807,19.787528,89.414508,0
MOTOR_1987,294.443845,224.958982,28.569916,76.836744,200902,5.072876,20.866953,28.926866,0
MOTOR_1988,294.581424,224.780646,21.820513,72.707199,200804,26.116456,33.973806,92.592552,0
MOTOR_1989,294.841311,223.253122,22.942329,89.453917,200711,3.673746,14.445638,71.911528,0
MOTOR_1990,295.046858,229.036420,28.940685,84.999445,200806,15.273914,7.788208,98.239683,0
MOTOR_1991,295.060650,227.309856,26.616946,81.363251,200807,14.847818,15.437060,14.847818,0
MOTOR_1992,295.408734,227.179021,24.987662,89.449469,200710,6.994608,36.838496,82.679845,0
MOTOR_1993,295.461094,226.342515,28.207986,75.864599,200808,7.208156,35.672652,8.968609,0
MOTOR_1995,295.662480,224.017633,26.290426,78.359523,200907,7.691083,31.141223,88.631818,0
MOTOR_1997,295.789042,222.678791,26.536019,89.922999,200801,16.530021,11.913150,66.970103,0
MOTOR_1999,296.202136,225.457995,22.055437,86.338425,200808,24.668911,20.957704,35.754411,0
MOTOR_2000,296.203027,229.482806,29.930661,79.686831,200902,27.402100,15.001912,46.164209,0
MOTOR_2001,296.242315,222.163589,24.454206,80.835362,200708,16.371690,16.645288,79.505241,0
MOTOR_2003,296.402146,220.218036,25.762900,71.750929,200711,18.414052,32.565605,60.192522,0
MOTOR_2004,296.500802,226.274414,22.582215,85.826196,200710,18.738283,13.743466,72.957306,0
MOTOR_2006,296.757676,221.691038,25.925263,70.693807,200801,24.435328,9.952797,24.435328,0
MOTOR_2007,296.773856,228.076950,28.640621,79.840318,200801,6.516343,16.720341,92.146547,0
MOTOR_2008,297.049954,221.198098,26.896689,87.161909,201002,3.165856,29.511427,48.826787,0
MOTOR_2009,297.168453,226.260279,23.574591,86.177528,200701,20.784029,28.905985,35.625530,0
MOTOR_2010,297.196175,220.984086,20.512472,76.751902,200701,27.800754,28.258626,27.800754,0
MOTOR_2011,297.241688,222.065697,27.359435,76.607855,200903,3.054816,17.371107,35.598380,0
MOTOR_2012,297.261994,226.026804,22.908169,77.272921,200903,23.009946,32.590934,93.048840,0
MOTOR_2013,297.859507,226.974732,26.386309,82.157479,200805,17.429632,17.881507,69.066178,0
MOTOR_2014,297.899644,222.346208,23.892575,89.305373,200701,18.890552,27.155662,50.745444,0
MOTOR_2015,298.108027,221.566678,23.989872,75.805402,201001,15.235440,26.316348,95.266635,0
MOTOR_2016,298.205457,223.423697,27.329380,84.470084,200911,18.986856,32.588183,62.962081,0
MOTOR_2017,298.342942,226.737656,20.451567,81.640480,200905,22.505275,16.472532,73.037723,0
MOTOR_2018,298.395720,223.230021,26.627942,82.205060,200912,13.704478,9.890447,72.636925,0
MOTOR_2019,298.452184,227.767807,20.760226,71.897010,200703,7.472955,18.735786,32.935731,0
MOTOR_2020,298.641553,227.461864,28.976844,84.481792,201003,15.813873,31.180673,62.782879,0
MOTOR_2021,298.647382,220.890165,25.146198,89.845358,200910,14.222224,24.754329,91.831097,0
MOTOR_2022,298.672962,221.708855,24.406598,85.986504,200906,25.112635,23.218892,91.116851,0
MOTOR_2023,299.057577,226.178113,26.347890,77.032143,200807,0.753000,20.866572,22.910605,0
MOTOR_2024,299.130213,229.004651,27.849206,82.984097,200807,2.544488,14.985642,64.482615,0
MOTOR_2025,299.243369,228.051915,26.856321,79.592052,200802,9.041440,21.892616,97.498365,0
MOTOR_2026,299.430751,222.646924,24.454427,72.416082,200906,22.580442,22.435482,78.304100,0
MOTOR_2027,299.547781,228.250937,20.039170,75.349353,200910,2.628686,7.196284,2.628686,0
MOTOR_2028,299.586785,221.966372,21.983270,83.857194,200801,9.918191,17.830968,73.983586,0
MOTOR_2029,299.788911,220.294732,25.233339,75.081403,200812,25.707024,8.504477,70.878911,0
MOTOR_2030,299.815694,229.816150,20.806042,72.511573,200901,15.494260,20.070506,15.494260,0
MOTOR_2031,299.965577,229.777978,23.733466,87.534225,200904,19.677456,29.647409,96.539115,0
MOTOR_2032,300.019578,227.333176,24.518465,75.224849,200708,22.920179,29.789250,75.776780,0
MOTOR_2033,300.081288,227.737720,24.957524,79.480444,200910,8.079780,16.744213,46.237271,0
MOTOR_2034,300.167784,226.282711,23.550600,76.911899,200701,12.950441,33.778595,18.152633,0
MOTOR_2035,300.229315,226.852733,27.418616,78.749652,200706,28.830808,34.417923,92.777707,0
MOTOR_2036,300.316341,222.590824,26.094291,88.344326,200810,9.614882,33.973835,82.041635,0
MOTOR_2038,300.428987,225.907460,21.843839,83.925047,200901,2.492053,36.829847,36.428512,0
MOTOR_2039,300.476250,225.978569,23.994860,87.033215,200701,12.697394,28.525050,12.697394,0
MOTOR_2040,300.701059,227.399370,20.957451,80.479275,200906,28.297335,35.951253,69.576512,0
MOTOR_2042,300.866075,224.033627,29.797773,85.021161,200701,17.547476,25.740191,31.272488,0
MOTOR_2043,301.005684,222.966488,24.662602,89.844443,200807,22.531651,18.112823,22.531651,0
MOTOR_2044,301.203462,226.958465,29.557196,89.121373,200912,28.642411,28.748612,58.728623,0
MOTOR_2045,301.269236,228.683181,21.827473,73.715363,200710,26.898975,15.622454,32.860818,0
MOTOR_2046,301.284057,225.424335,26.703233,87.946533,200912,16.590395,11.778237,79.358404,0
MOTOR_2047,301.577296,227.998222,27.253455,86.266631,200706,25.167816,11.244438,55.139917,0
MOTOR_2048,301.708930,224.047837,24.040557,84.907079,200904,17.294577,28.374036,87.199348,0
MOTOR_2049,301.752078,229.708221,22.960477,75.936610,200707,11.403567,36.620718,78.774716,0
MOTOR_2050,302.074237,226.373428,24.471321,89.122560,200812,14.500359,29.935768,14.500359,0
MOTOR_2051,302.294335,220.578132,29.484436,73.988490,200906,28.812093,30.699903,71.389804,0
MOTOR_2052,302.395270,223.062950,23.620673,80.201244,200708,1.070094,29.044961,87.741017,0
MOTOR_2053,302.515719,229.198559,25.850113,76.121954,200806,11.207938,12.987774,49.463519,0
MOTOR_2054,302.533026,228.311392,29.893859,86.734925,200811,3.468302,10.361693,27.666803,0
MOTOR_2055,302.625552,222.911228,26.278853,75.108565,200904,3.557709,31.495013,89.843414,0
MOTOR_2057,303.378598,229.864621,22.257501,83.096144,200910,8.883248,16.833742,81.459829,0
MOTOR_2058,303.500757,225.186610,25.192402,88.462774,201003,27.871801,24.186223,79.499917,0
MOTOR_2059,303.542825,229.786925,22.147179,72.408247,200904,19.906240,7.596096,49.573449,0
MOTOR_2060,303.874289,220.848023,24.218048,85.208943,200904,14.820983,26.893232,34.207253,0
MOTOR_2061,303.883862,220.538662,28.860930,73.515476,200810,5.455283,27.127857,27.636076,0
MOTOR_2062,303.960286,223.217807,27.226525,74.952340,200806,19.762411,12.663462,87.734340,0
MOTOR_2063,304.780560,229.170545,26.513162,88.042200,200709,14.048597,20.043544,20.841285,0
MOTOR_2064,305.103013,228.457248,27.905543,82.598012,200708,3.611270,31.319820,94.078806,0
MOTOR_2065,305.131795,225.190244,23.155694,71.450794,200804,17.317148,17.517638,61.860821,0
MOTOR_2066,305.166866,220.568494,26.837017,73.319257,200709,26.902713,27.471192,83.084902,0
MOTOR_2067,305.319121,225.953871,27.513713,77.822920,201001,1.742767,35.311928,57.233013,0
MOTOR_2070,305.871915,223.706040,22.350204,86.832207,200902,29.706087,24.645165,39.881001,0
MOTOR_2074,306.418465,224.211974,29.208030,77.239169,200902,14.846452,32.341266,85.396331,0
MOTOR_2076,306.578060,226.771006,26.714757,82.308274,200808,9.796143,25.207377,45.180215,0
MOTOR_2078,306.939851,221.221469,28.241895,81.802428,200804,12.949154,17.960614,73.469323,0
MOTOR_2079,307.155037,222.591279,27.494502,80.641321,200801,3.604332,25.213724,3.604332,0
MOTOR_2080,307.687270,229.657800,29.013520,89.246436,201003,25.413692,9.778785,61.094912,0
MOTOR_2081,307.945566,223.985819,23.997882,84.734436,200805,12.478524,14.675198,51.937059,0
MOTOR_2083,308.193726,222.860424,20.990600,70.692000,200709,4.467084,15.186494,58.428250,0
MOTOR_2084,308.521032,224.892616,21.620518,79.917662,200709,13.049869,21.902118,92.162554,0
MOTOR_2085,308.576810,229.226158,22.810274,87.046305,200912,26.879455,11.129214,69.754943,0
MOTOR_2086,308.641211,224.082619,28.963761,72.130023,200707,6.281333,19.973718,7.123963,0
MOTOR_2087,308.740169,220.178262,26.465642,71.848403,200809,22.305562,28.827408,36.878655,0
MOTOR_2088,309.085412,222.076808,22.941547,72.722149,200711,29.069913,17.464790,57.765128,0
MOTOR_2089,309.319626,223.767811,24.021600,81.699995,200710,12.807418,30.652540,19.082692,0
MOTOR_2090,309.472877,224.006378,28.235574,84.481287,200709,27.960103,9.984241,99.355693,0
MOTOR_2092,309.770270,227.830018,25.662087,78.789247,200704,27.620024,34.432475,84.815096,0
MOTOR_2093,309.799290,223.405960,29.483845,80.295304,200810,0.662272,25.678530,63.941566,0
MOTOR_2095,310.169925,225.031289,20.632281,80.536501,200710,14.121330,8.654297,28.239050,0
MOTOR_2096,310.339669,226.014088,22.250821,82.303213,200712,22.736169,25.979751,57.436100,0
MOTOR_2097,310.449655,224.727303,24.275390,81.968832,200904,23.520840,18.087368,77.006342,0
MOTOR_2098,310.705985,225.732417,22.252360,89.001406,200808,17.834716,20.820303,17.834716,0
MOTOR_2099,310.881285,222.182032,21.581487,88.401094,201003,27.250753,12.919557,44.625399,0
MOTOR_2100,310.913422,227.927563,25.082570,81.874792,200909,3.643039,23.338038,24.606566,0
MOTOR_2101,310.947161,225.408150,28.949502,75.347850,200805,25.923828,15.695843,27.863401,0
MOTOR_2102,310.949783,229.478413,23.728688,86.451363,201002,7.275084,8.844399,51.177896,0
MOTOR_2103,311.063249,229.668488,23.404186,84.340010,200702,17.296275,28.568889,17.296275,0
MOTOR_2104,311.248852,222.066286,28.049023,78.563692,200808,4.868693,15.153018,97.007314,0
MOTOR_2105,311.252443,221.052993,22.386436,78.436700,200808,20.395695,23.680803,99.140778,0
MOTOR_2106,311.774506,224.647117,26.510378,87.686631,200903,10.836058,26.948229,28.064808,0
MOTOR_2107,311.828964,222.242875,26.838446,87.025909,200807,4.455593,34.832912,31.267184,0
MOTOR_2108,311.916062,225.284160,27.074854,80.158812,200711,29.260182,26.380725,77.588872,0
MOTOR_2110,312.180541,220.693420,23.416160,74.493360,200911,2.669787,30.445568,83.991670,0
MOTOR_2112,312.794559,227.648854,27.216190,74.886719,200804,13.534828,17.661329,13.534828,0
MOTOR_2113,312.841754,226.799445,27.356186,85.424140,200803,25.738357,19.553360,25.738357,0
MOTOR_2114,312.904625,227.507189,27.564466,74.824474,200703,11.314071,35.296835,93.562896,0
MOTOR_2115,313.140532,220.520799,23.385264,75.044629,200802,8.346871,16.066813,65.384481,0
MOTOR_2116,313.176568,220.018426,24.039367,87.051444,200910,15.925825,28.303846,26.498445,0
MOTOR_2117,313.414356,221.916616,22.781943,81.972980,200812,27.055650,29.284131,64.112322,0
MOTOR_2118,313.593747,226.261244,21.815900,77.312743,200910,15.542229,8.579066,19.541655,0
MOTOR_2119,313.929828,226.982153,26.748461,87.006031,200808,28.969792,9.883923,28.969792,0
MOTOR_2120,313.932607,224.986262,27.910326,75.769735,200811,14.066150,18.839286,25.131703,0
MOTOR_2121,314.310064,227.960491,29.668295,77.416482,200705,8.413070,19.404567,81.984999,0
MOTOR_2122,314.371483,220.543270,20.293698,89.638080,200702,24.362914,10.320589,24.362914,0
MOTOR_2123,314.610801,226.585319,29.398095,71.064443,200706,7.966040,27.751393,34.589225,0
MOTOR_2125,315.078909,222.651403,20.417256,72.303105,200711,27.218946,20.990695,96.379401,0
MOTOR_2126,315.287530,226.285042,20.395607,81.946727,200908,4.216803,27.233966,44.772257,0
MOTOR_2127,315.356233,226.549794,21.570747,81.949774,200902,10.982167,34.499768,85.773061,0
MOTOR_2128,315.388908,220.281392,26.038495,71.404515,200808,5.209664,19.907337,75.941376,0
MOTOR_2130,315.486518,222.891471,23.469949,86.126162,200712,5.191724,12.205004,83.808085,0
MOTOR_2132,315.844171,229.357461,25.206274,77.736220,200909,12.242957,10.975877,67.950258,0
MOTOR_2133,315.906608,228.139166,24.910516,83.871509,200709,12.197110,12.267495,72.607701,0
MOTOR_2134,316.019227,229.221632,22.896907,83.447769,201001,19.864344,27.653774,59.983476,0
MOTOR_2135,316.213844,221.683721,29.736208,71.744826,200703,21.068732,25.614945,77.540417,0
MOTOR_2137,316.443834,225.408933,21.757278,73.382545,200704,2.721804,7.130221,2.721804,0
MOTOR_2138,316.613674,228.975368,24.869617,73.500594,200807,28.823339,7.648045,28.823339,0
MOTOR_2139,316.621248,222.261103,23.201668,78.595977,200804,16.508776,25.590945,81.892970,0
MOTOR_2141,317.118248,221.553147,26.920166,74.656293,200912,18.386124,16.843446,45.396449,0
MOTOR_2143,317.480110,226.324979,22.616870,78.654514,200707,10.197960,18.147693,90.458051,0
MOTOR_2145,318.127917,226.367940,22.345961,85.167476,200810,25.303400,15.171841,52.998583,0
MOTOR_2146,318.132887,225.957812,20.733337,70.505180,200805,3.327244,23.535153,3.327244,0
MOTOR_2147,318.415668,223.893635,27.882532,83.137382,200709,11.073820,26.636951,11.073820,0
MOTOR_2148,318.451262,227.781834,21.386707,89.296771,200807,2.528676,21.064768,62.183148,0
MOTOR_2149,318.487778,220.472391,27.712594,78.977761,200804,9.136796,35.848120,78.391405,0
MOTOR_2150,318.619312,221.429633,29.319253,77.877919,200806,20.160285,19.529679,78.488481,0
MOTOR_2152,318.811049,227.951332,26.996288,88.039655,200709,10.981769,34.535396,74.009243,0
MOTOR_2153,318.914967,221.949461,22.067249,80.678828,200703,12.870848,9.472486,66.399081,0
MOTOR_2154,319.446115,222.924503,27.395971,75.862360,201001,0.394242,11.367959,6.343726,0
MOTOR_2155,319.460863,228.863757,26.846657,71.387755,200803,11.316547,9.070483,11.316547,0
MOTOR_2157,319.792913,221.762134,29.308143,87.440247,200706,6.941982,7.149084,64.556212,0
MOTOR_2158,319.945121,220.537563,24.931503,79.672373,200802,10.223569,32.449027,10.223569,0
MOTOR_2159,320.096862,222.674276,20.378751,88.983080,200711,25.770406,21.136197,25.770406,0
MOTOR_2160,320.108587,226.737887,26.999425,78.523955,200806,16.602783,15.198475,46.742869,0
MOTOR_2161,320.219471,226.983768,21.738884,88.847051,200711,6.940885,18.085816,78.896502,0
MOTOR_2162,320.345398,222.534910,24.130549,84.413708,200706,0.784197,10.173288,67.038767,0
MOTOR_2163,320.443621,221.002685,27.636588,72.933524,200701,28.503575,36.720598,88.933333,0
MOTOR_2164,320.717663,223.147231,22.906539,87.594988,200911,20.210239,27.704171,81.510078,0
MOTOR_2165,320.783445,226.535465,20.635382,82.757212,200911,0.347834,14.119062,99.578525,0
MOTOR_2167,321.042262,225.262498,20.672960,85.016045,200801,11.782612,32.378767,27.502637,0
MOTOR_2168,321.137198,222.540699,25.303011,88.298703,200701,20.247012,13.656836,90.031821,0
MOTOR_2169,321.171006,227.217283,25.172802,88.505581,200702,9.642563,19.326801,49.744881,0
MOTOR_2170,321.198228,228.875706,22.338375,79.147791,200709,13.916543,33.003499,87.579415,0
MOTOR_2171,321.748854,225.952925,20.493401,78.621618,200912,9.401185,26.767247,73.472167,0
MOTOR_2173,321.956992,225.818251,29.536626,78.842117,200701,18.766652,9.255337,43.220006,0
MOTOR_2174,322.046364,229.061027,26.823082,81.935356,201003,11.373762,22.839782,11.373762,0
MOTOR_2175,322.645213,220.527681,21.718935,81.558458,200712,5.908637,18.032779,22.985075,0
MOTOR_2176,323.156793,223.362129,28.933069,81.436824,200907,3.465907,26.728417,66.702722,0
MOTOR_2178,323.853194,225.489006,22.901144,84.389187,200801,23.710965,33.966848,54.215033,0
MOTOR_2179,323.884989,224.556061,21.211230,76.321425,200909,23.732326,27.550470,30.419961,0
MOTOR_2180,323.898117,221.333997,27.795897,70.086410,200911,28.317198,11.092971,88.798634,0
MOTOR_2181,324.036989,223.543519,22.992572,76.482460,200812,20.463481,13.954406,32.692930,0
MOTOR_2183,324.924327,225.438198,29.515150,87.693337,200809,18.208032,14.400654,31.379334,0
MOTOR_2185,325.280144,221.749979,20.761014,85.282223,200904,7.056910,11.103641,78.695074,0
MOTOR_2186,325.289957,229.664994,28.392802,87.604609,200704,27.819583,9.216418,27.819583,0
MOTOR_2187,325.310327,222.347749,24.544794,84.322107,200907,12.283152,33.047488,79.502823,0
MOTOR_2188,325.553051,221.227224,28.467392,84.600599,200811,20.898276,16.042525,29.649088,0
MOTOR_2189,325.621879,223.158701,29.417012,78.625752,200712,1.824029,23.375766,31.622080,0
MOTOR_2190,325.732974,223.488611,20.128277,80.053392,200911,21.515456,29.593963,21.515456,0
MOTOR_2191,325.899340,225.753758,22.423290,87.418028,200708,6.828358,29.299189,82.553152,0
MOTOR_2192,325.982883,228.248129,24.266815,75.223641,200709,11.807423,17.564322,91.823803,0
MOTOR_2193,326.189518,227.059878,21.555689,86.309482,200812,18.302121,21.320040,87.601756,0
MOTOR_2194,326.271930,226.608223,22.076166,80.407002,200703,20.856991,18.730596,46.528309,0
MOTOR_2195,326.396821,229.334099,25.635403,88.533852,200807,14.529161,18.394707,35.333666,0
